step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
592,DEBIT,1356.9,C24012339,5247.33,3890.43,M90958813,38939.86,37582.96,0
310,PAYMENT,1684.0,C42149161,15794.35,14110.35,M82688015,5323.23,7007.23,0
86,PAYMENT,1067.43,C11473309,38893.5,37826.07,M51489399,9387.19,10454.62,0
92,TRANSFER,4646.72,C42257238,18105.12,13458.4,M86520583,28239.84,32886.56,0
660,PAYMENT,2823.06,C74935475,5107.09,2284.03,M52222252,4660.55,7483.61,0
673,PAYMENT,1549.94,C57868637,39133.91,37583.97,M63436961,25010.8,26560.74,0
714,PAYMENT,1579.22,C62430988,37863.63,36284.41,M27383462,35132.84,36712.06,0
242,TRANSFER,2042.36,C77589149,7092.5,5050.14,M30157712,1184.27,3226.63,0
2,CASH_IN,3982.39,C74015552,33300.3,37282.69,M15020855,14505.97,10523.58,0
225,DEBIT,766.17,C72157065,4703.81,3937.64,M94013952,4664.54,3898.37,0
589,TRANSFER,4423.17,C97807942,11466.3,7043.13,M31615365,49670.83,54094.0,0
116,PAYMENT,2513.08,C91703555,35082.83,32569.75,M55823984,22374.01,24887.09,0
666,TRANSFER,1461.3,C93680829,44258.93,42797.63,M67834613,2000.65,3461.95,0
103,CASH_OUT,3417.54,C42092885,13858.57,10441.03,M91924787,30343.85,33761.39,0
194,PAYMENT,4790.5,C86088145,36179.98,31389.48,M76776383,4870.3,9660.8,0
166,PAYMENT,84.56,C51546065,27441.36,27356.8,M21699448,24945.61,25030.17,0
90,PAYMENT,2279.49,C32779115,48982.29,46702.8,M31672470,3408.09,5687.58,0
686,CASH_OUT,1773.31,C19547433,10732.62,8959.31,M71839630,12897.2,14670.51,0
122,PAYMENT,2371.57,C44363268,40528.89,38157.32,M69330327,32514.6,34886.17,0
143,DEBIT,710.83,C26638464,49294.86,48584.03,M75533013,1979.63,1268.8,0
106,PAYMENT,4296.43,C63813150,24748.09,20451.66,M93172511,45857.01,50153.44,0
428,PAYMENT,653.63,C59221971,26277.59,25623.96,M93836675,47602.25,48255.88,0
305,TRANSFER,3414.18,C77906443,25918.79,22504.61,M15727818,31030.69,34444.87,0
317,TRANSFER,3707.8,C42858752,38695.06,34987.26,M85269356,397.15,4104.95,0
635,PAYMENT,4266.77,C49011805,23057.85,18791.08,M86522053,19964.02,24230.79,0
9,PAYMENT,374.16,C62106408,44082.1,43707.94,M99811868,4675.16,5049.32,0
73,PAYMENT,2334.73,C96232807,29090.52,26755.79,M72391513,5455.95,7790.68,0
359,PAYMENT,909.56,C24542266,46782.58,45873.02,M63277039,38410.83,39320.39,0
223,PAYMENT,1005.36,C54120137,4228.94,3223.58,M55959309,49821.91,50827.27,0
416,CASH_IN,2436.61,C73917095,8152.93,10589.54,M71012513,1914.12,-522.49,0
553,TRANSFER,2355.14,C95928388,13028.65,10673.51,M86263395,1566.16,3921.3,0
370,CASH_OUT,1907.62,C58518736,41385.58,39477.96,M73539966,10671.04,12578.66,0
716,PAYMENT,1065.35,C13079321,48697.6,47632.25,M66763408,13492.41,14557.76,0
264,PAYMENT,3182.08,C21219432,10268.97,7086.89,M46762949,20253.42,23435.5,0
690,PAYMENT,1498.7,C70588691,45063.16,43564.46,M80434503,10705.25,12203.95,0
318,TRANSFER,928.55,C17213167,5550.61,4622.06,M67516899,17100.96,18029.51,0
84,TRANSFER,831.02,C56879065,47928.1,47097.08,M74642647,23774.97,24605.99,0
318,PAYMENT,3447.26,C31567333,51726.75,48279.49,M68624154,17734.62,21181.88,0
111,CASH_OUT,1951.8,C11332984,29997.22,28045.42,M90145249,9928.0,11879.8,0
251,TRANSFER,2896.66,C29410197,19083.29,16186.63,M52481963,709.34,3606.0,0
383,PAYMENT,4483.54,C29795314,29455.82,24972.28,M52467541,5680.34,10163.88,0
7,PAYMENT,4850.18,C64544291,17990.31,13140.13,M10493503,49411.93,54262.11,0
459,TRANSFER,4287.76,C95133372,26754.19,22466.43,M87628449,4872.3,9160.06,0
84,CASH_OUT,4895.37,C66395082,39717.67,34822.3,M32293702,30047.17,34942.54,0
208,PAYMENT,1088.53,C38153923,48707.37,47618.84,M87421674,47755.22,48843.75,0
390,PAYMENT,1857.58,C58827665,2667.14,809.56,M51200201,25104.26,26961.84,0
314,TRANSFER,3499.59,C97095450,53452.0,49952.41,M65573350,20519.34,24018.93,0
22,PAYMENT,1767.53,C82808690,23059.99,21292.46,M55073885,5669.0,7436.53,0
410,CASH_OUT,2147.63,C33742466,29785.31,27637.68,M31831471,27138.14,29285.77,0
515,CASH_OUT,4227.01,C68719406,35932.37,31705.36,M93265522,46895.08,51122.09,0
127,PAYMENT,4530.36,C23317762,54298.52,49768.16,M23933416,4481.9,9012.26,0
700,PAYMENT,91.97,C65201022,5275.74,5183.77,M93728466,46361.45,46453.42,0
14,CASH_OUT,2226.08,C88011850,42519.61,40293.53,M99618537,14495.22,16721.3,0
12,PAYMENT,2109.0,C39914362,40953.01,38844.01,M84032876,19053.99,21162.99,0
87,PAYMENT,985.85,C73025187,48513.42,47527.57,M57058571,48380.81,49366.66,0
524,CASH_OUT,2070.54,C96551565,37262.29,35191.75,M63124525,380.26,2450.8,0
537,PAYMENT,1879.47,C40056261,27257.51,25378.04,M45917890,43980.36,45859.83,0
301,TRANSFER,4194.04,C65662309,37859.08,33665.04,M10558017,45009.36,49203.4,0
243,PAYMENT,2078.64,C12084410,3390.98,1312.34,M60251887,42038.48,44117.12,0
122,CASH_OUT,3708.81,C52610231,20463.31,16754.5,M86797698,49641.46,53350.27,0
147,PAYMENT,1216.74,C62527771,10849.76,9633.02,M96494515,19665.89,20882.63,0
567,CASH_IN,267.39,C87558199,21722.51,21989.9,M95399182,19520.58,19253.19,0
356,CASH_OUT,2021.56,C52698007,27885.41,25863.85,M68707047,11548.48,13570.04,0
685,PAYMENT,3553.02,C26955763,28765.87,25212.85,M94750585,28846.69,32399.71,0
733,TRANSFER,3813.24,C44927495,45680.13,41866.89,M31347754,47435.02,51248.26,0
631,PAYMENT,1026.78,C22517871,2308.79,1282.01,M11548620,31444.71,32471.49,0
309,TRANSFER,148.81,C82970485,46178.53,46029.72,M20572666,28589.69,28738.5,0
695,DEBIT,136.2,C27521857,49306.91,49170.71,M95156202,31575.09,31438.89,0
288,TRANSFER,1206.21,C39763482,16052.34,14846.13,M81862482,42022.84,43229.05,0
307,PAYMENT,3634.3,C60748656,42153.88,38519.58,M98484070,2587.44,6221.74,0
594,CASH_OUT,727.41,C13105908,32646.74,31919.33,M87759654,43346.95,44074.36,0
723,PAYMENT,563.55,C89979598,6697.77,6134.22,M29036823,14123.15,14686.7,0
662,CASH_OUT,472.96,C76336447,42704.14,42231.18,M37913590,19540.01,20012.97,0
549,CASH_OUT,119.57,C19875199,24445.43,24325.86,M93977718,3815.63,3935.2,0
352,PAYMENT,3439.81,C60365788,47925.49,44485.68,M95033882,45415.12,48854.93,0
312,PAYMENT,4044.66,C34133211,18982.41,14937.75,M33981630,32983.32,37027.98,0
59,CASH_OUT,4275.5,C25731275,53071.29,48795.79,M56544523,24195.55,28471.05,0
643,CASH_OUT,2736.95,C31258513,28824.38,26087.43,M44158548,46329.16,49066.11,0
714,PAYMENT,972.3,C13966837,27770.01,26797.71,M79524101,25587.24,26559.54,0
35,PAYMENT,770.21,C58974793,6509.63,5739.42,M39119581,1474.88,2245.09,0
445,TRANSFER,426.38,C26989313,13805.91,13379.53,M74635885,9961.88,10388.26,0
93,PAYMENT,468.93,C84020689,33065.16,32596.23,M72685550,37259.72,37728.65,0
207,PAYMENT,2484.05,C78807596,49801.33,47317.28,M35911301,12504.66,14988.71,0
353,PAYMENT,997.4,C47726289,49090.96,48093.56,M23810279,29182.41,30179.81,0
332,PAYMENT,3834.58,C51820248,12117.24,8282.66,M37626276,47688.1,51522.68,0
725,TRANSFER,4415.46,C66873060,34231.95,29816.49,M46463456,40794.61,45210.07,0
159,CASH_IN,3118.33,C91509842,22270.62,25388.95,M36806068,28357.1,25238.77,0
24,CASH_OUT,3167.17,C18625670,25637.34,22470.17,M14531191,47904.87,51072.04,0
404,PAYMENT,1272.79,C65003534,15946.47,14673.68,M96583583,47518.9,48791.69,0
516,TRANSFER,1997.55,C25388056,10992.76,8995.21,M53309532,21469.34,23466.89,0
732,TRANSFER,1234.14,C38881529,34081.87,32847.73,M59924201,7251.98,8486.12,0
364,PAYMENT,1579.12,C11292919,17508.58,15929.46,M11463110,35840.13,37419.25,0
382,CASH_IN,1076.72,C86164433,40838.69,41915.41,M41225585,28082.03,27005.31,0
532,TRANSFER,3012.99,C80767956,13886.16,10873.17,M85290602,13902.42,16915.41,0
152,CASH_IN,3043.44,C20042733,31740.86,34784.3,M96740906,21087.51,18044.07,0
562,TRANSFER,1595.74,C52965968,11503.26,9907.52,M16665217,40136.26,41732.0,0
689,CASH_OUT,4951.4,C66537506,10914.35,5962.95,M70771788,8556.99,13508.39,0
608,PAYMENT,1641.11,C61386266,13462.21,11821.1,M12854636,14251.85,15892.96,0
617,TRANSFER,4281.95,C10623711,49864.11,45582.16,M48166934,6552.9,10834.85,0
420,PAYMENT,4834.6,C14967155,49626.08,44791.48,M80801688,1956.01,6790.61,0
250,DEBIT,3227.43,C19321973,26722.1,23494.67,M65710942,36162.68,32935.25,0
117,CASH_OUT,3770.92,C63733308,7759.28,3988.36,M52033591,24690.93,28461.85,0
512,DEBIT,244.89,C50056450,35067.74,34822.85,M71012928,24666.83,24421.94,0
740,CASH_OUT,4553.25,C60184824,51438.44,46885.19,M23790014,1464.41,6017.66,0
578,DEBIT,248.69,C11395331,7185.41,6936.72,M53333406,43069.44,42820.75,0
335,PAYMENT,3624.02,C40379009,12133.59,8509.57,M35657019,36205.4,39829.42,0
418,TRANSFER,4082.58,C82149862,53560.83,49478.25,M17045220,12984.38,17066.96,0
295,CASH_OUT,562.91,C50841125,4315.02,3752.11,M54201786,34396.08,34958.99,0
371,CASH_OUT,1903.99,C32862463,48146.91,46242.92,M88309763,23034.69,24938.68,0
186,CASH_OUT,4310.86,C88400641,48700.78,44389.92,M65471370,31845.18,36156.04,0
246,PAYMENT,3344.49,C80029938,29723.94,26379.45,M87562374,23896.34,27240.83,0
637,PAYMENT,2455.62,C47653656,18551.19,16095.57,M74787744,11291.53,13747.15,0
268,CASH_IN,1326.42,C49759879,36895.49,38221.91,M57380159,27925.76,26599.34,0
643,TRANSFER,3300.81,C37634253,38049.06,34748.25,M20085710,48588.26,51889.07,0
237,PAYMENT,310.73,C11762024,33835.68,33524.95,M72834081,40925.57,41236.3,0
530,CASH_OUT,531.63,C38006066,41231.4,40699.77,M80819264,25696.37,26228.0,0
552,CASH_IN,1573.66,C51852500,36999.28,38572.94,M97951446,7699.95,6126.29,0
21,PAYMENT,2527.51,C27456426,13466.75,10939.24,M58807442,19278.79,21806.3,0
737,DEBIT,2267.64,C93279154,27940.84,25673.2,M63714593,9397.67,7130.03,0
520,CASH_IN,1396.41,C32038057,35709.71,37106.12,M87476147,32419.15,31022.74,0
100,CASH_IN,744.98,C24384568,37996.28,38741.26,M42287747,829.4,84.42,0
478,CASH_IN,2309.63,C45803474,3738.94,6048.57,M98836768,26544.27,24234.64,0
599,TRANSFER,600.45,C83860588,4803.79,4203.34,M67911411,10603.3,11203.75,0
298,PAYMENT,1990.67,C67827496,27387.01,25396.34,M17134621,22067.03,24057.7,0
526,PAYMENT,1855.21,C16594707,34286.3,32431.09,M66718851,9696.58,11551.79,0
334,PAYMENT,955.35,C33708904,30657.81,29702.46,M81076709,30372.41,31327.76,0
2,TRANSFER,554.83,C16693632,32872.07,32317.24,M24909280,10978.99,11533.82,0
375,PAYMENT,275.16,C14789956,29036.69,28761.53,M42046782,3292.37,3567.53,0
293,PAYMENT,514.15,C40395619,44644.16,44130.01,M64299043,19595.4,20109.55,0
553,PAYMENT,515.51,C46006180,25274.09,24758.58,M32955139,39286.38,39801.89,0
318,PAYMENT,1744.69,C48653705,37037.36,35292.67,M48651837,36694.11,38438.8,0
502,DEBIT,480.27,C77543749,45869.39,45389.12,M93499311,23837.92,23357.65,0
381,PAYMENT,1533.57,C42026965,10045.2,8511.63,M19322043,8332.27,9865.84,0
623,TRANSFER,2281.53,C11709239,35583.1,33301.57,M67434792,16702.71,18984.24,0
14,TRANSFER,1326.52,C20331687,9862.78,8536.26,M11306458,29700.26,31026.78,0
504,PAYMENT,4848.01,C88270257,4898.33,50.32,M43220287,23628.41,28476.42,0
231,CASH_IN,235.43,C12334156,28598.77,28834.2,M49011532,41767.95,41532.52,0
84,TRANSFER,844.85,C29674031,39607.68,38762.83,M23420761,15230.11,16074.96,0
130,PAYMENT,3683.57,C70749138,28216.66,24533.09,M57081034,49489.66,53173.23,0
743,PAYMENT,1294.12,C75296027,13970.96,12676.84,M71572485,678.05,1972.17,0
145,PAYMENT,1769.61,C54793672,46338.23,44568.62,M99112118,42847.81,44617.42,0
28,PAYMENT,4511.81,C89959344,28729.55,24217.74,M46230390,34289.21,38801.02,0
66,PAYMENT,3643.8,C12781968,11038.82,7395.02,M65072076,42813.28,46457.08,0
163,TRANSFER,716.75,C76817911,2261.98,1545.23,M87522039,37050.62,37767.37,0
229,DEBIT,4866.72,C58240526,15182.1,10315.38,M21982151,9692.11,4825.39,0
261,CASH_OUT,3197.28,C46765441,47054.48,43857.2,M83137443,44961.07,48158.35,0
449,PAYMENT,2251.85,C80720244,10999.46,8747.61,M56821190,44399.75,46651.6,0
424,PAYMENT,1961.22,C66008290,49224.55,47263.33,M47077262,15466.16,17427.38,0
460,TRANSFER,566585.54,C56073515,566585.54,0.0,M26503581,21672.98,546549.94,1
676,PAYMENT,2280.59,C56573258,16701.02,14420.43,M11118688,24946.35,27226.94,0
301,PAYMENT,3430.78,C72588071,37476.93,34046.15,M80220858,48333.57,51764.35,0
303,DEBIT,3122.74,C99163564,11253.08,8130.34,M75340518,14413.0,11290.26,0
287,PAYMENT,4000.93,C12092776,26693.84,22692.91,M39168908,14150.86,18151.79,0
395,DEBIT,2969.43,C17139481,27387.75,24418.32,M10683201,21516.14,18546.71,0
10,PAYMENT,3304.66,C10086129,5799.76,2495.1,M28484302,17510.91,20815.57,0
707,CASH_IN,1423.5,C77376391,34689.8,36113.3,M85262472,7751.85,6328.35,0
630,CASH_OUT,1360.64,C36404306,22963.18,21602.54,M20833778,14540.1,15900.74,0
270,CASH_OUT,933605.42,C43383774,974190.87,40585.45,M95502685,19312.04,952917.46,1
592,PAYMENT,2001.58,C23171952,46653.26,44651.68,M50536794,29851.94,31853.52,0
605,DEBIT,874.78,C68494269,34820.94,33946.16,M53282519,40219.01,39344.23,0
361,DEBIT,704.49,C36777331,13205.51,12501.02,M65876491,27714.19,27009.7,0
257,CASH_OUT,437.13,C86056500,46793.06,46355.93,M71895093,27291.53,27728.66,0
133,TRANSFER,4380.85,C68638761,9182.96,4802.11,M80675216,22095.07,26475.92,0
276,CASH_OUT,4675.05,C57990755,28093.99,23418.94,M67400784,23327.63,28002.68,0
683,PAYMENT,4807.62,C71912488,6191.27,1383.65,M85015510,1321.11,6128.73,0
513,TRANSFER,451.26,C28869078,31211.69,30760.43,M50586096,39331.6,39782.86,0
313,DEBIT,2905.81,C60078131,9269.55,6363.74,M82916404,44995.62,42089.81,0
576,PAYMENT,4390.25,C17185483,42157.01,37766.76,M62701842,6296.79,10687.04,0
284,PAYMENT,3353.7,C72117013,43727.75,40374.05,M79525894,23011.04,26364.74,0
121,TRANSFER,282.92,C97225409,5635.37,5352.45,M89770922,4869.95,5152.87,0
107,CASH_OUT,2412.52,C54467352,45628.23,43215.71,M26299760,37023.65,39436.17,0
687,PAYMENT,3375.32,C17116259,38453.95,35078.63,M79291785,7207.6,10582.92,0
204,PAYMENT,3704.72,C76478665,10524.86,6820.14,M95854802,42612.78,46317.5,0
165,PAYMENT,1511.45,C51727060,37468.55,35957.1,M10865811,40280.84,41792.29,0
305,CASH_OUT,1011.49,C19011655,1013.28,1.79,M91039410,43994.95,45006.44,0
497,PAYMENT,2603.91,C43179439,12818.59,10214.68,M73584629,1232.82,3836.73,0
632,CASH_OUT,1959.66,C26349251,16955.85,14996.19,M74923735,49134.81,51094.47,0
556,PAYMENT,4103.15,C83379415,17116.73,13013.58,M92243262,34066.02,38169.17,0
156,CASH_OUT,3089.62,C68029531,10401.94,7312.32,M12906871,9240.39,12330.01,0
367,CASH_IN,4094.57,C98243507,16128.66,20223.23,M78654380,37083.24,32988.67,0
719,PAYMENT,2737.94,C73908898,26761.26,24023.32,M48849191,33376.78,36114.72,0
620,PAYMENT,4795.87,C76164526,23162.84,18366.97,M46934215,19559.46,24355.33,0
251,DEBIT,3491.29,C24406372,26689.47,23198.18,M67020114,7408.33,3917.04,0
334,PAYMENT,1424.28,C26123105,29634.73,28210.45,M11479031,29026.9,30451.18,0
642,PAYMENT,180.08,C97298206,44841.13,44661.05,M93198410,22223.97,22404.05,0
511,DEBIT,4541.46,C57610634,52681.29,48139.83,M72801428,44121.21,39579.75,0
293,CASH_IN,2297.17,C11224073,51384.85,53682.02,M58016078,25031.92,22734.75,0
20,TRANSFER,1061.79,C80471776,20593.01,19531.22,M18424279,8724.84,9786.63,0
282,PAYMENT,765.5,C98037888,36725.96,35960.46,M55538877,22974.09,23739.59,0
1,PAYMENT,4294.73,C28795756,18211.74,13917.01,M98374850,15146.49,19441.22,0
119,PAYMENT,1975.7,C96588420,26162.93,24187.23,M73317523,30292.09,32267.79,0
35,CASH_OUT,3545.42,C78045733,42315.32,38769.9,M80522545,12961.3,16506.72,0
198,CASH_OUT,2948.37,C87943552,20353.13,17404.76,M92876094,41494.31,44442.68,0
485,DEBIT,347.17,C13962354,42948.73,42601.56,M31364734,11585.22,11238.05,0
59,PAYMENT,3329.65,C77032883,50041.35,46711.7,M73943071,16182.97,19512.62,0
161,TRANSFER,3861.0,C41758221,9132.59,5271.59,M33353610,36408.16,40269.16,0
691,PAYMENT,1926.58,C66378982,48045.37,46118.79,M18311653,30595.18,32521.76,0
206,PAYMENT,581.22,C19782015,22657.64,22076.42,M60240663,30326.67,30907.89,0
12,CASH_OUT,4618.52,C53105260,10001.57,5383.05,M70332161,18881.45,23499.97,0
490,PAYMENT,4944.47,C87011402,32767.88,27823.41,M36268818,12624.75,17569.22,0
276,CASH_OUT,1437.59,C37003632,38545.29,37107.7,M68258950,40691.89,42129.48,0
693,CASH_OUT,969.56,C88129206,2181.71,1212.15,M99745791,4810.31,5779.87,0
242,CASH_IN,175.86,C28865991,44840.41,45016.27,M58259460,38719.28,38543.42,0
216,CASH_OUT,4323.81,C55729498,13589.03,9265.22,M96198970,26407.73,30731.54,0
251,DEBIT,958.78,C37846793,29477.28,28518.5,M73583349,25042.51,24083.73,0
126,TRANSFER,4499.78,C28505072,44579.57,40079.79,M68905216,21375.59,25875.37,0
217,PAYMENT,1886.83,C19511690,30344.45,28457.62,M27071472,39119.37,41006.2,0
306,TRANSFER,598.46,C40947052,3172.41,2573.95,M82549785,16545.99,17144.45,0
185,TRANSFER,4703.68,C43739900,24225.0,19521.32,M58037222,3397.64,8101.32,0
39,CASH_OUT,4840.89,C20036415,31562.08,26721.19,M42399944,42659.76,47500.65,0
223,CASH_OUT,2505.23,C63582355,33437.48,30932.25,M83275043,34875.9,37381.13,0
184,PAYMENT,563.26,C73213691,47409.6,46846.34,M45306385,32661.6,33224.86,0
495,PAYMENT,171.05,C66560115,13215.11,13044.06,M54901365,44401.4,44572.45,0
427,PAYMENT,306.37,C37411730,27660.74,27354.37,M54239393,46208.71,46515.08,0
178,CASH_OUT,4392.57,C41624005,29070.33,24677.76,M85679497,45216.19,49608.76,0
428,CASH_OUT,3830.22,C14746217,21122.5,17292.28,M19497661,47495.39,51325.61,0
294,CASH_OUT,3066.04,C20817074,47441.97,44375.93,M74259620,47330.03,50396.07,0
151,PAYMENT,1359.84,C15602379,6562.9,5203.06,M76652083,25380.21,26740.05,0
384,PAYMENT,3255.18,C67917038,27134.81,23879.63,M40568777,1072.16,4327.34,0
638,CASH_OUT,3870.33,C36330066,30579.62,26709.29,M60920647,34097.06,37967.39,0
308,CASH_OUT,2766.95,C16998168,22123.19,19356.24,M60630659,34772.03,37538.98,0
336,TRANSFER,2139.9,C28491234,7919.06,5779.16,M25836692,44857.34,46997.24,0
375,CASH_OUT,1844.87,C35990676,19001.15,17156.28,M17774227,11908.51,13753.38,0
8,PAYMENT,469.03,C11348841,11825.32,11356.29,M81969904,28402.43,28871.46,0
341,CASH_OUT,84.34,C43544016,40715.43,40631.09,M20282645,2832.73,2917.07,0
129,DEBIT,2198.39,C47929390,4384.36,2185.97,M56931572,30120.8,27922.41,0
669,CASH_OUT,4990.46,C27410219,35296.65,30306.19,M74250209,32879.14,37869.6,0
352,TRANSFER,391.13,C82966957,10684.18,10293.05,M57910133,44882.01,45273.14,0
358,TRANSFER,2223.27,C50630244,49294.62,47071.35,M84008439,14634.17,16857.44,0
517,CASH_OUT,2638.95,C45907973,18581.9,15942.95,M82668051,25172.27,27811.22,0
495,CASH_OUT,4503.12,C93466217,28813.5,24310.38,M20528854,10177.75,14680.87,0
86,TRANSFER,4879.93,C40942008,20126.89,15246.96,M84217795,10538.48,15418.41,0
175,CASH_OUT,4083.73,C29053714,5877.11,1793.38,M41555291,34917.1,39000.83,0
193,PAYMENT,3253.04,C70903036,50905.29,47652.25,M12857448,24945.37,28198.41,0
311,CASH_IN,178.44,C47308143,29590.45,29768.89,M50320729,41358.94,41180.5,0
119,CASH_OUT,1402.67,C91838954,20599.48,19196.81,M12529799,43138.64,44541.31,0
218,PAYMENT,1929.47,C15961354,13151.89,11222.42,M60912405,9221.34,11150.81,0
427,TRANSFER,270.78,C50956281,1836.08,1565.3,M56681534,46861.19,47131.97,0
414,PAYMENT,4551.17,C55126455,50686.1,46134.93,M45236547,40512.18,45063.35,0
114,PAYMENT,2958.88,C13670202,20006.1,17047.22,M93420414,21703.8,24662.68,0
145,PAYMENT,2143.47,C17666327,42513.3,40369.83,M84261885,19405.53,21549.0,0
538,CASH_OUT,3393.07,C81774457,26568.2,23175.13,M86853413,35961.01,39354.08,0
648,DEBIT,3847.37,C44910126,11974.81,8127.44,M61176016,23366.62,19519.25,0
303,TRANSFER,1198.75,C12037883,15233.76,14035.01,M46828381,4276.84,5475.59,0
588,TRANSFER,2718.59,C55302825,31272.72,28554.13,M15181637,30777.36,33495.95,0
345,TRANSFER,3299.56,C97648351,43812.53,40512.97,M91604268,616.96,3916.52,0
1,PAYMENT,1541.41,C98687917,17590.88,16049.47,M45502943,42379.63,43921.04,0
147,PAYMENT,2224.61,C12317495,24220.07,21995.46,M72604450,1850.19,4074.8,0
287,CASH_OUT,3192.34,C84706716,14084.46,10892.12,M17863123,28978.52,32170.86,0
654,CASH_IN,406.94,C91916907,27979.33,28386.27,M18595771,22021.98,21615.04,0
53,TRANSFER,3935.81,C44834976,47388.58,43452.77,M27075512,11370.95,15306.76,0
304,CASH_OUT,4357.48,C98043897,6836.46,2478.98,M25360757,32730.04,37087.52,0
69,CASH_IN,929.43,C78010697,43957.94,44887.37,M87831614,15866.72,14937.29,0
361,PAYMENT,2771.5,C40595256,5812.14,3040.64,M44769739,48764.12,51535.62,0
602,CASH_OUT,846481.59,C57423826,873503.66,27022.07,M16003970,30028.94,876510.53,1
220,CASH_OUT,396.62,C69567530,6055.75,5659.13,M20395193,11848.94,12245.56,0
704,TRANSFER,1863.08,C65830504,5432.74,3569.66,M67240549,43792.66,45655.74,0
575,PAYMENT,723.97,C53827529,31072.31,30348.34,M58356895,16749.29,17473.26,0
585,CASH_OUT,3263.37,C73174275,50387.35,47123.98,M49468472,31095.82,34359.19,0
161,CASH_OUT,232.61,C30141148,45826.24,45593.63,M13427288,5311.61,5544.22,0
681,PAYMENT,1065.28,C52024344,26605.09,25539.81,M78207069,39173.36,40238.64,0
89,TRANSFER,4700.3,C60847002,46236.64,41536.34,M14375434,32852.97,37553.27,0
688,PAYMENT,758.87,C97135770,4681.12,3922.25,M20376565,47931.26,48690.13,0
585,DEBIT,4961.67,C85887023,30136.46,25174.79,M87099930,31516.22,26554.55,0
589,TRANSFER,2699.45,C26272875,45079.2,42379.75,M80834264,39910.28,42609.73,0
159,DEBIT,3039.44,C98476025,29261.84,26222.4,M69192355,15846.97,12807.53,0
489,PAYMENT,983.17,C87207907,15636.44,14653.27,M42753017,16434.23,17417.4,0
324,PAYMENT,3997.04,C58582114,15541.58,11544.54,M52253938,37409.41,41406.45,0
610,PAYMENT,585.93,C42352710,22836.3,22250.37,M65019311,18094.06,18679.99,0
381,PAYMENT,1766.4,C77866314,5588.59,3822.19,M58626679,32666.5,34432.9,0
102,PAYMENT,3030.04,C70259467,42345.25,39315.21,M40838308,28467.11,31497.15,0
494,TRANSFER,635.15,C82157584,12882.35,12247.2,M64709486,33705.26,34340.41,0
644,PAYMENT,3332.85,C91274963,16346.8,13013.95,M48505078,17078.59,20411.44,0
614,TRANSFER,2048.43,C77783433,51210.82,49162.39,M87310988,24710.01,26758.44,0
19,PAYMENT,4408.39,C36589097,49402.01,44993.62,M70944129,775.61,5184.0,0
454,TRANSFER,1324.25,C84434303,36893.34,35569.09,M73063577,37142.7,38466.95,0
482,CASH_OUT,180.04,C67904194,1376.61,1196.57,M32405721,49496.67,49676.71,0
594,CASH_OUT,4335.73,C62091796,49548.75,45213.02,M57562437,6372.65,10708.38,0
397,CASH_IN,3487.67,C42404844,39086.85,42574.52,M25975888,16840.41,13352.74,0
279,PAYMENT,4125.33,C55183120,33699.23,29573.9,M92762623,5388.59,9513.92,0
365,TRANSFER,378.03,C57641606,47873.98,47495.95,M64878236,31541.6,31919.63,0
331,TRANSFER,2184.09,C74036089,37189.77,35005.68,M34622346,36185.37,38369.46,0
641,TRANSFER,4102.33,C78367019,8291.8,4189.47,M11044716,29677.66,33779.99,0
344,CASH_OUT,3250.53,C60918794,19272.37,16021.84,M33719260,25433.36,28683.89,0
455,TRANSFER,4724.39,C23005510,16337.57,11613.18,M76208728,17055.86,21780.25,0
